ufs_serial,run_id,wafer_no,split,health,reg_pred,risk,grade,anomaly_score,ci_low,ci_high,date
S08347,34,10,val,0.0118873358016895,0.0034308077206428,LOW,grade2,29.7,0.0,0.014352,2025-11-17
S08348,32,18,val,0.0113024415092966,0.0036044611213388,MED,grade3,59.9,0.0,0.014526,2025-11-16
S08349,7,22,train,0.0,0.0034107229960274,LOW,grade2,68.1,0.0,0.014332,2025-10-10
S08350,32,23,val,0.0078120438857676,0.0036085967433867,MED,grade3,79.0,0.0,0.01453,2025-11-16
S08351,7,21,train,0.0134456964302622,0.0034475792434359,LOW,grade2,33.3,0.0,0.014369,2025-10-10
S08352,11,6,train,0.0153714753380725,0.0029513538432833,LOW,grade1,68.4,0.0,0.013873,2025-10-17
S08353,40,10,val,0.0,0.0034209424849838,LOW,grade2,45.8,0.0,0.014342,2025-11-20
S08354,71,3,test,0.0128122202380115,0.0018598294927679,LOW,grade1,47.6,0.0,0.012781,2025-12-07
S08355,15,4,train,0.0078278635040208,0.001352031581941,LOW,grade1,56.6,0.0,0.012273,2025-10-23
S08356,71,4,test,0.013568947041519,0.0025472311671508,LOW,grade1,63.2,0.0,0.013468,2025-12-07
S08357,14,25,train,0.0081057026495559,0.0030676727308458,LOW,grade2,64.4,0.0,0.013989,2025-10-21
S08358,15,23,train,0.0149716139497161,0.0017555832586568,LOW,grade1,74.3,0.0,0.012677,2025-10-23
S08359,12,18,train,0.0011245056247907,0.0035052489881844,LOW,grade2,55.2,0.0,0.014426,2025-10-18
S08360,15,21,train,0.0141573257751634,0.0025475275864713,LOW,grade1,54.8,0.0,0.013469,2025-10-23
S08361,43,21,val,0.0082550303720577,0.0024975823199595,LOW,grade1,31.7,0.0,0.013419,2025-11-22
S08362,40,25,val,0.0,0.0030673158690721,LOW,grade2,60.0,0.0,0.013989,2025-11-20
S08363,12,18,train,0.0140270663110509,0.0028971070317717,LOW,grade1,45.5,0.0,0.013818,2025-10-18
S08364,42,14,val,0.0170014504255493,0.003458614145029,LOW,grade2,46.5,0.0,0.01438,2025-11-21
S08365,42,12,val,0.0,0.0031452644449806,LOW,grade2,47.3,0.0,0.014066,2025-11-21
S08366,14,7,train,0.0071170809943865,0.0025317435161004,LOW,grade1,50.8,0.0,0.013453,2025-10-21
S08367,69,4,test,0.0116472272802904,0.0034581607533587,LOW,grade2,59.3,0.0,0.014379,2025-12-06
S08368,16,16,train,0.0044742427209157,0.0034658108855159,LOW,grade2,62.1,0.0,0.014387,2025-10-25
S08369,16,18,train,0.0083775811209439,0.0029219811633894,LOW,grade1,32.2,0.0,0.013843,2025-10-25
S08370,72,18,test,0.0089479417033496,0.0031535265483493,LOW,grade2,41.6,0.0,0.014075,2025-12-08
S08371,16,12,train,0.0291449106066363,0.0034981562572166,LOW,grade2,37.4,0.0,0.014419,2025-10-25
S08372,16,18,train,0.0058085854867173,0.0034919883629971,LOW,grade2,22.7,0.0,0.014413,2025-10-25
S08373,44,11,val,0.0067975107707036,0.0028931636543653,LOW,grade1,51.8,0.0,0.013814,2025-11-23
S08374,72,19,test,0.0070860303972169,0.0031637620211659,LOW,grade2,38.8,0.0,0.014085,2025-12-08
S08375,44,16,val,0.0134305267495828,0.0034321441188047,LOW,grade2,36.6,0.0,0.014353,2025-11-23
S08376,44,19,val,0.001133499823247,0.0034688580340841,LOW,grade2,38.0,0.0,0.01439,2025-11-23
S08377,72,19,test,0.0083465284775202,0.0034700492559317,LOW,grade2,28.2,0.0,0.014391,2025-12-08
S08378,72,11,test,0.0071745124363027,0.0035009946148695,LOW,grade2,37.0,0.0,0.014422,2025-12-08
S08379,72,19,test,0.0058647219862173,0.0034678070725258,LOW,grade2,22.0,0.0,0.014389,2025-12-08
S08380,16,13,train,0.0035029355586724,0.0035374514376139,LOW,grade2,39.7,0.0,0.014459,2025-10-25
S08381,16,14,train,0.0057877648746721,0.0034303735013412,LOW,grade2,29.2,0.0,0.014352,2025-10-25
S08382,44,15,val,0.004613353197671,0.0031488064370086,LOW,grade2,46.2,0.0,0.01407,2025-11-23
S08383,72,15,test,0.0113222161472571,0.0031457652331248,LOW,grade2,33.6,0.0,0.014067,2025-12-08
S08384,16,19,train,0.0107192925698263,0.0035063851836511,LOW,grade2,27.7,0.0,0.014428,2025-10-25
S08385,12,14,train,0.0093813632706414,0.0029371783047407,LOW,grade1,35.9,0.0,0.013858,2025-10-18
S08386,16,12,train,0.0081264350901289,0.0036015589417302,MED,grade3,36.5,0.0,0.014523,2025-10-25
S08387,16,16,train,0.0035164430859795,0.0035087067533044,LOW,grade2,28.7,0.0,0.01443,2025-10-25
S08388,13,10,train,0.006944347412986,0.0035992143473038,MED,grade3,41.5,0.0,0.01452,2025-10-20
S08389,41,8,val,0.0174216027874564,0.0034392818833976,LOW,grade2,48.1,0.0,0.01436,2025-11-21
S08390,13,6,train,0.0,0.0034201885461826,LOW,grade2,23.5,0.0,0.014341,2025-10-20
S08391,69,5,test,0.0011897409380999,0.0034455790197484,LOW,grade2,39.5,0.0,0.014367,2025-12-06
S08392,13,8,train,0.0214333460313809,0.0036114825816711,MED,grade3,28.1,0.0,0.014533,2025-10-20
S08393,13,10,train,0.0179348733146586,0.0035907150508708,MED,grade3,25.8,0.0,0.014512,2025-10-20
S08394,69,10,test,0.0095209360018773,0.0029008632576716,LOW,grade1,24.2,0.0,0.013822,2025-12-06
S08395,13,10,train,0.0090910130214585,0.0035793103142377,LOW,grade2,24.9,0.0,0.014501,2025-10-20
S08396,16,12,train,0.0078362739069422,0.002903125839972,LOW,grade1,38.5,0.0,0.013824,2025-10-25
S08397,16,13,train,0.0045596434854208,0.0034829523753941,LOW,grade2,45.6,0.0,0.014404,2025-10-25
S08398,13,5,train,0.0071011666202304,0.0034208593410597,LOW,grade2,34.3,0.0,0.014342,2025-10-20
S08399,13,4,train,0.0131168229792726,0.0034602622089519,LOW,grade2,12.5,0.0,0.014381,2025-10-20
S08400,12,17,train,0.0068353263971503,0.0013921833689637,LOW,grade1,42.4,0.0,0.012313,2025-10-18
S08401,69,4,test,0.0059603903875812,0.0034455755722406,LOW,grade2,23.9,0.0,0.014367,2025-12-06
S08402,17,7,train,0.0056972414805032,0.0034966847177072,LOW,grade2,66.7,0.0,0.014418,2025-10-26
S08403,17,14,train,0.0033748913515862,0.0030838145519337,LOW,grade2,55.9,0.0,0.014005,2025-10-26
S08404,3,4,train,0.0057397193196411,0.0030834563354336,LOW,grade2,38.5,0.0,0.014005,2025-10-04
S08405,3,2,train,0.0117039214023982,0.0031509036814858,LOW,grade2,26.2,0.0,0.014072,2025-10-04
S08406,59,12,test,0.0078269125203603,0.0029295156260163,LOW,grade1,21.5,0.0,0.013851,2025-12-01
S08407,3,20,train,0.0134677397501558,0.0025421436555016,LOW,grade1,31.1,0.0,0.013463,2025-10-04
S08408,31,23,val,0.0140178678456342,0.0021785563989973,LOW,grade1,38.8,0.0,0.0131,2025-11-16
S08409,3,18,train,0.0160899445939821,0.0031506893913983,LOW,grade2,19.1,0.0,0.014072,2025-10-04
S08410,59,20,test,0.0095182009259658,0.002942159484313,LOW,grade1,19.8,0.0,0.013863,2025-12-01
S08411,59,2,test,0.0143465396550479,0.0029956316455575,LOW,grade2,47.4,0.0,0.013917,2025-12-01
S08412,31,18,val,0.0071540642858171,0.0035026205679806,LOW,grade2,26.2,0.0,0.014424,2025-11-16
S08413,3,18,train,0.0188534753982535,0.0029129574799004,LOW,grade1,21.7,0.0,0.013834,2025-10-04
S08414,3,4,train,0.0250583422167161,0.0027223379916223,LOW,grade1,32.8,0.0,0.013644,2025-10-04
S08415,3,4,train,0.0305722819512128,0.0024965170907077,LOW,grade1,33.8,0.0,0.013418,2025-10-04
S08416,14,17,train,0.010444467794473,0.0034187962654878,LOW,grade2,18.8,0.0,0.01434,2025-10-21
S08417,14,13,train,0.0059838568305063,0.0031596653319103,LOW,grade2,32.8,0.0,0.014081,2025-10-21
S08418,42,12,val,0.0081871923037097,0.0029364008885461,LOW,grade1,24.0,0.0,0.013858,2025-11-21
S08419,40,18,val,0.0035378197918594,0.0030034066199659,LOW,grade2,39.1,0.0,0.013925,2025-11-20
S08420,12,17,train,0.0139177675564796,0.0029879623542637,LOW,grade2,25.4,0.0,0.013909,2025-10-18
S08421,14,13,train,0.0093272246580291,0.0036143621629022,MED,grade3,22.1,0.0,0.014536,2025-10-21
S08422,68,10,test,0.0095338805243634,0.0034880848383859,LOW,grade2,48.4,0.0,0.014409,2025-12-05
S08423,70,17,test,0.0094541736514843,0.0034639933768537,LOW,grade2,23.3,0.0,0.014385,2025-12-06
S08424,12,14,train,0.0079277727265476,0.0030376736296524,LOW,grade2,29.1,0.0,0.013959,2025-10-18
S08425,70,8,test,0.0022563627613885,0.0034273117281757,LOW,grade2,29.4,0.0,0.014349,2025-12-06
S08426,14,17,train,0.0124752411986454,0.0034601707520718,LOW,grade2,23.4,0.0,0.014381,2025-10-21
S08427,68,12,test,0.0140627873746162,0.0035565679722175,LOW,grade2,35.2,0.0,0.014478,2025-12-05
S08428,14,8,train,0.0,0.0034847655143283,LOW,grade2,24.2,0.0,0.014406,2025-10-21
S08429,12,14,train,0.0033649289099526,0.0029390977713135,LOW,grade1,38.3,0.0,0.01386,2025-10-18
S08430,12,14,train,0.0011900400590949,0.0034836495106995,LOW,grade2,20.6,0.0,0.014405,2025-10-18
S08431,40,14,val,0.0,0.0030624377163428,LOW,grade2,34.2,0.0,0.013984,2025-11-20
S08432,12,14,train,0.0069588837782398,0.0029557633789898,LOW,grade1,27.0,0.0,0.013877,2025-10-18
S08433,12,12,train,0.005954477599423,0.0034215688403804,LOW,grade2,40.8,0.0,0.014343,2025-10-18
S08434,14,2,train,0.0057244083242341,0.0036098431057174,MED,grade3,29.6,0.0,0.014531,2025-10-21
S08435,42,2,val,0.0104704320896622,0.0036195507108749,MED,grade3,40.2,0.0,0.014541,2025-11-21
S08436,70,2,test,0.0079786075162656,0.0036210960230379,MED,grade3,25.3,0.0,0.014542,2025-12-06
S08437,12,10,train,0.0023932661100035,0.0029713331624451,LOW,grade1,31.9,0.0,0.013893,2025-10-18
S08438,14,2,train,0.0124192137754,0.0029979554175857,LOW,grade2,34.9,0.0,0.013919,2025-10-21
S08439,14,2,train,0.0067583646661272,0.0036025734094001,MED,grade3,36.7,0.0,0.014524,2025-10-21
S08440,14,5,train,0.0167558885220477,0.0034263222924702,LOW,grade2,12.6,0.0,0.014348,2025-10-21
S08441,14,5,train,0.007025529388482,0.0028986345355045,LOW,grade1,40.9,0.0,0.01382,2025-10-21
S08442,14,5,train,0.0059112620841896,0.0024929797277078,LOW,grade1,33.9,0.0,0.013414,2025-10-21
S08443,70,6,test,0.0091245608116636,0.0025346029186402,LOW,grade1,19.0,0.0,0.013456,2025-12-06
S08444,42,1,val,0.0059066675223609,0.0036010060294854,MED,grade3,30.3,0.0,0.014522,2025-11-21
S08445,14,12,train,0.0141867252784894,0.0030013915868284,LOW,grade2,46.8,0.0,0.013923,2025-10-21
S08446,70,6,test,0.0069063748480111,0.0034505279839337,LOW,grade2,10.5,0.0,0.014372,2025-12-06
S08447,14,4,train,0.0117816623285495,0.0022088573709281,LOW,grade1,27.1,0.0,0.01313,2025-10-21
S08448,70,8,test,0.0139023895606201,0.003423499592059,LOW,grade2,19.9,0.0,0.014345,2025-12-06
S08449,70,7,test,0.0153449709060681,0.0036098549655962,MED,grade3,44.5,0.0,0.014531,2025-12-06
S08450,14,10,train,0.0067508370630462,0.0034803776786628,LOW,grade2,24.8,0.0,0.014402,2025-10-21
S08451,42,6,val,0.0023516997773692,0.0034823567259372,LOW,grade2,18.2,0.0,0.014404,2025-11-21
S08452,70,7,test,0.003419379695627,0.0034276778729619,LOW,grade2,27.0,0.0,0.014349,2025-12-06
S08453,14,7,train,0.0126371899068911,0.0034785870397865,LOW,grade2,28.0,0.0,0.0144,2025-10-21
S08454,42,12,val,0.0023601089354104,0.0029274583793629,LOW,grade1,29.8,0.0,0.013849,2025-11-21
S08455,42,16,val,0.0093637324930466,0.0029391146067229,LOW,grade1,34.2,0.0,0.01386,2025-11-21
S08456,14,10,train,0.0046327691515367,0.0034149022121158,LOW,grade2,27.9,0.0,0.014336,2025-10-21
S08457,52,1,val,0.0083746166548714,0.0034640132560497,LOW,grade2,43.9,0.0,0.014385,2025-11-27
S08458,80,5,test,0.01138774705912,0.0029629102361197,LOW,grade1,56.9,0.0,0.013884,2025-12-12
S08459,24,19,train,0.0046630544413951,0.002520652467477,LOW,grade1,75.1,0.0,0.013442,2025-11-06
S08460,52,1,val,0.0177809897249492,0.0035076791221272,LOW,grade2,56.2,0.0,0.014429,2025-11-27
S08461,45,6,val,0.0,0.0034244936143506,LOW,grade2,30.8,0.0,0.014346,2025-11-23
S08462,17,7,train,0.0,0.0036124375544708,MED,grade3,37.9,0.0,0.014534,2025-10-26
S08463,17,1,train,0.0,0.0036046204425884,MED,grade3,41.4,0.0,0.014526,2025-10-26
S08464,17,1,train,0.0,0.0035723725808159,LOW,grade2,26.0,0.0,0.014494,2025-10-26
S08465,64,21,test,0.0059161173129161,0.0034324315964765,LOW,grade2,35.5,0.0,0.014354,2025-12-03
S08466,17,14,train,0.0,0.0034974313834744,LOW,grade2,26.6,0.0,0.014419,2025-10-26
S08467,36,23,val,0.0047830773376448,0.0035805399366992,LOW,grade2,38.1,0.0,0.014502,2025-11-18
S08468,36,23,val,0.0070883548456107,0.0035618035881775,LOW,grade2,44.9,0.0,0.014483,2025-11-18
S08469,36,25,val,0.0080904907083772,0.0036158169047536,MED,grade3,33.5,0.0,0.014537,2025-11-18
S08470,8,21,train,0.0,0.0034275972142134,LOW,grade2,37.0,0.0,0.014349,2025-10-12
S08471,64,16,test,0.0,0.0035972167422397,MED,grade3,44.0,0.0,0.014518,2025-12-03
S08472,64,20,test,0.0093632694200707,0.003623917619177,MED,grade3,48.7,0.0,0.014545,2025-12-03
S08473,8,17,train,0.0035079298978677,0.0035536854158724,LOW,grade2,38.7,0.0,0.014475,2025-10-12
S08474,8,19,train,0.0103551015022189,0.0035109706607555,LOW,grade2,41.9,0.0,0.014432,2025-10-12
S08475,36,17,val,0.0179029422783205,0.0036204987010452,MED,grade3,48.9,0.0,0.014542,2025-11-18
S08476,36,6,val,0.0083128439292822,0.003573235811003,LOW,grade2,23.4,0.0,0.014494,2025-11-18
S08477,8,25,train,0.0176811697321142,0.0035428675801065,LOW,grade2,38.0,0.0,0.014464,2025-10-12
S08478,8,25,train,0.0,0.0035005499053444,LOW,grade2,40.3,0.0,0.014422,2025-10-12
S08479,36,25,val,0.0,0.0035170930844273,LOW,grade2,21.2,0.0,0.014438,2025-11-18
S08480,36,25,val,0.0057615573130044,0.0035326236510557,LOW,grade2,30.8,0.0,0.014454,2025-11-18
S08481,45,13,val,0.0,0.0034599466678119,LOW,grade2,22.3,0.0,0.014381,2025-11-23
S08482,17,13,train,0.0,0.0031443805010153,LOW,grade2,25.6,0.0,0.014066,2025-10-26
S08483,33,23,val,0.0,0.0031550811431808,LOW,grade2,28.2,0.0,0.014076,2025-11-17
S08484,5,23,train,0.0,0.0030420113499063,LOW,grade2,25.0,0.0,0.013963,2025-10-07
S08485,8,16,train,0.0102614572508103,0.0034570376003521,LOW,grade2,33.9,0.0,0.014378,2025-10-12
S08486,8,16,train,0.008010794655172,0.0035784890447085,LOW,grade2,24.1,0.0,0.0145,2025-10-12
S08487,8,16,train,0.005813926283626,0.0035400779399541,LOW,grade2,38.7,0.0,0.014461,2025-10-12
S08488,73,18,test,0.0,0.0034638461103863,LOW,grade2,31.3,0.0,0.014385,2025-12-08
S08489,45,19,val,0.0,0.0035124558179619,LOW,grade2,41.0,0.0,0.014434,2025-11-23
S08490,35,1,val,0.0,0.0034207815600938,LOW,grade2,21.3,0.0,0.014342,2025-11-18
S08491,35,1,val,0.0,0.0036020505103289,MED,grade3,35.9,0.0,0.014523,2025-11-18
S08492,7,1,train,0.0102344801076302,0.0034115742017176,LOW,grade2,61.4,0.0,0.014333,2025-10-10
S08493,7,3,train,0.0106515977396609,0.0034976820406375,LOW,grade2,38.7,0.0,0.014419,2025-10-10
S08494,17,17,train,0.0,0.0034483002107146,LOW,grade2,27.6,0.0,0.01437,2025-10-26
S08495,17,18,train,0.0,0.0034643220293912,LOW,grade2,27.7,0.0,0.014386,2025-10-26
S08496,8,14,train,0.0,0.0035235203279893,LOW,grade2,37.4,0.0,0.014445,2025-10-12
S08497,8,14,train,0.0023744514754325,0.0035201812868952,LOW,grade2,41.0,0.0,0.014441,2025-10-12
S08498,8,15,train,0.0090968161143599,0.0036071675568676,MED,grade3,39.4,0.0,0.014528,2025-10-12
S08499,8,18,train,0.0,0.0035534935822159,LOW,grade2,41.4,0.0,0.014475,2025-10-12
S08500,63,5,test,0.0046945363436929,0.0034311498259583,LOW,grade2,46.5,0.0,0.014352,2025-12-03
S08501,36,15,val,0.0,0.0035467956482042,LOW,grade2,22.0,0.0,0.014468,2025-11-18
S08502,8,11,train,0.0011201413586841,0.0035511196743936,LOW,grade2,53.9,0.0,0.014472,2025-10-12
S08503,7,3,train,0.0,0.0035885326701677,MED,grade3,38.6,0.0,0.01451,2025-10-10
S08504,64,12,test,0.0011800964972266,0.0035240169072816,LOW,grade2,47.7,0.0,0.014445,2025-12-03
S08505,8,14,train,0.0,0.0035267012291815,LOW,grade2,39.9,0.0,0.014448,2025-10-12
S08506,8,11,train,0.0044750887476729,0.003500690210224,LOW,grade2,27.3,0.0,0.014422,2025-10-12
S08507,8,12,train,0.0102605392460464,0.0036001338941149,MED,grade3,36.8,0.0,0.014521,2025-10-12
S08508,8,13,train,0.0067542774825707,0.0035989859485861,MED,grade3,41.1,0.0,0.01452,2025-10-12
S08509,36,13,val,0.0068349503881619,0.0035448947827954,LOW,grade2,11.5,0.0,0.014466,2025-11-18
S08510,8,13,train,0.0022883084474034,0.0035158738127063,LOW,grade2,42.2,0.0,0.014437,2025-10-12
S08511,8,10,train,0.0081303092976244,0.0035040253575599,LOW,grade2,37.5,0.0,0.014425,2025-10-12
S08512,8,12,train,0.0106921576501635,0.0035823873552603,LOW,grade2,28.1,0.0,0.014504,2025-10-12
S08513,8,10,train,0.0082117154436427,0.0035765048894985,LOW,grade2,29.3,0.0,0.014498,2025-10-12
S08514,8,13,train,0.0067008224349467,0.0035314381937767,LOW,grade2,26.4,0.0,0.014453,2025-10-12
S08515,8,11,train,0.0113689912479355,0.0035283517550933,LOW,grade2,33.4,0.0,0.01445,2025-10-12
S08516,8,5,train,0.0104195784648068,0.0036139119215645,MED,grade3,30.4,0.0,0.014535,2025-10-12
S08517,64,8,test,0.0092526011305114,0.0035238217865154,LOW,grade2,25.3,0.0,0.014445,2025-12-03
S08518,8,8,train,0.0035291026706147,0.0036198862676463,MED,grade3,35.5,0.0,0.014541,2025-10-12
S08519,36,18,val,0.0034353572218535,0.0035958828604339,MED,grade3,39.2,0.0,0.014517,2025-11-18
S08520,8,9,train,0.0023382568459879,0.0035344347790355,LOW,grade2,37.5,0.0,0.014456,2025-10-12
S08521,64,9,test,0.0035578017509825,0.0035574806158362,LOW,grade2,31.1,0.0,0.014479,2025-12-03
S08522,8,23,train,0.0034625218584755,0.0035311057309909,LOW,grade2,39.2,0.0,0.014452,2025-10-12
S08523,36,9,val,0.0067016356305875,0.0035695452855389,LOW,grade2,31.2,0.0,0.014491,2025-11-18
S08524,8,8,train,0.0,0.003539961203113,LOW,grade2,31.2,0.0,0.014461,2025-10-12
S08525,36,8,val,0.0118677498077758,0.0035038944452154,LOW,grade2,35.4,0.0,0.014425,2025-11-18
S08526,8,8,train,0.0,0.0035469910749959,LOW,grade2,34.0,0.0,0.014468,2025-10-12
S08527,64,8,test,0.0,0.0035226403359102,LOW,grade2,31.8,0.0,0.014444,2025-12-03
S08528,8,9,train,0.0058141711355064,0.0035572133148381,LOW,grade2,54.7,0.0,0.014478,2025-10-12
S08529,8,11,train,0.0,0.003528752019636,LOW,grade2,45.2,0.0,0.01445,2025-10-12
S08530,8,5,train,0.0,0.0035400483134555,LOW,grade2,36.6,0.0,0.014461,2025-10-12
S08531,8,9,train,0.0,0.0035571700529337,LOW,grade2,23.3,0.0,0.014478,2025-10-12
S08532,36,14,val,0.0,0.0035267717749356,LOW,grade2,31.4,0.0,0.014448,2025-11-18
S08533,8,10,train,0.0,0.0035408711947913,LOW,grade2,43.2,0.0,0.014462,2025-10-12
S08534,2,22,train,0.011869280296517,0.002900990615637,LOW,grade1,38.9,0.0,0.013822,2025-10-02
S08535,37,11,val,0.0223363917845223,0.003421440084086,LOW,grade2,28.3,0.0,0.014343,2025-11-19
S08536,38,18,val,0.0103969095169028,0.0029001667975609,LOW,grade1,14.1,0.0,0.013821,2025-11-19
S08537,2,3,train,0.019109202226429,0.0036106972487003,MED,grade3,19.8,0.0,0.014532,2025-10-02
S08538,2,3,train,0.004506465009158,0.0034423745799163,LOW,grade2,17.4,0.0,0.014364,2025-10-02
S08539,2,3,train,0.0102592684336553,0.0029290513989681,LOW,grade1,32.1,0.0,0.01385,2025-10-02
S08540,2,3,train,0.0146923720642543,0.0034399561129048,LOW,grade2,16.9,0.0,0.014361,2025-10-02
S08541,10,18,train,0.0248973048792706,0.0028976996199752,LOW,grade1,34.0,0.0,0.013819,2025-10-15
S08542,2,22,train,0.0113113160955248,0.0035011923985739,LOW,grade2,17.8,0.0,0.014422,2025-10-02
S08543,30,23,val,0.0090413363713678,0.0030180569456896,LOW,grade2,25.6,0.0,0.013939,2025-11-15
S08544,2,2,train,0.0011556876341423,0.0029469759251164,LOW,grade1,22.5,0.0,0.013868,2025-10-02
S08545,30,17,val,0.0045012611682448,0.0031581461437227,LOW,grade2,24.1,0.0,0.014079,2025-11-15
S08546,30,5,val,0.0,0.0034477148773608,LOW,grade2,31.1,0.0,0.014369,2025-11-15
S08547,2,7,train,0.0091006264691812,0.0021734704303182,LOW,grade1,36.7,0.0,0.013095,2025-10-02
S08548,19,24,train,0.0,0.0036059251723891,MED,grade3,33.1,0.0,0.014527,2025-10-29
S08549,10,20,train,0.0091563324006586,0.0030038645155866,LOW,grade2,6.1,0.0,0.013925,2025-10-15
S08550,66,11,test,0.0106857974213615,0.0030375501097767,LOW,grade2,10.9,0.0,0.013959,2025-12-04
S08551,66,20,test,0.0055933321178808,0.0029853931398168,LOW,grade2,5.6,0.0,0.013907,2025-12-04
S08552,2,22,train,0.0206619873478239,0.0029131892868685,LOW,grade1,21.6,0.0,0.013834,2025-10-02
S08553,10,20,train,0.0123678828682086,0.0029762708502939,LOW,grade1,16.0,0.0,0.013897,2025-10-15
S08554,19,24,train,0.0136533772878678,0.0028916673426279,LOW,grade1,40.5,0.0,0.013813,2025-10-29
S08555,19,24,train,0.0056405227868041,0.0034648067023682,LOW,grade2,31.9,0.0,0.014386,2025-10-29
S08556,21,8,train,0.0045627201891187,0.0030860319409574,LOW,grade2,56.8,0.0,0.014007,2025-11-02
S08557,19,24,train,0.0223376598799732,0.0034850712005308,LOW,grade2,20.6,0.0,0.014406,2025-10-29
S08558,48,11,val,0.0094424535180026,0.0029559390078323,LOW,grade1,44.5,0.0,0.013877,2025-11-25
S08559,76,11,test,0.0046506187568718,0.0030390425551267,LOW,grade2,45.8,0.0,0.01396,2025-12-10
S08560,77,8,test,0.0092083718366486,0.0025091486466609,LOW,grade1,71.2,0.0,0.01343,2025-12-10
S08561,18,9,train,0.0011305063849726,0.0029154514021964,LOW,grade1,17.2,0.0,0.013837,2025-10-28
S08562,18,9,train,0.0035759254595819,0.0029302415466689,LOW,grade1,25.9,0.0,0.013851,2025-10-28
S08563,18,9,train,0.0056957136603154,0.0029097197879539,LOW,grade1,30.6,0.0,0.013831,2025-10-28
S08564,74,6,test,0.0094101386196727,0.0029704423564167,LOW,grade1,24.2,0.0,0.013892,2025-12-09
S08565,74,16,test,0.0151484245497792,0.0029692426337931,LOW,grade1,28.1,0.0,0.01389,2025-12-09
S08566,18,11,train,0.0080048779365408,0.0035092109277839,LOW,grade2,26.8,0.0,0.01443,2025-10-28
S08567,18,9,train,0.0127520613927667,0.0034990228047405,LOW,grade2,48.5,0.0,0.01442,2025-10-28
S08568,46,9,val,0.006783454921417,0.0028957191383937,LOW,grade1,18.7,0.0,0.013817,2025-11-24
S08569,18,3,train,0.0124214147280216,0.0029905116033865,LOW,grade2,27.4,0.0,0.013912,2025-10-28
S08570,18,24,train,0.0079890509356535,0.0030445751738971,LOW,grade2,33.4,0.0,0.013966,2025-10-28
S08571,18,19,train,0.017739229753364,0.0029047288932362,LOW,grade1,34.5,0.0,0.013826,2025-10-28
S08572,18,19,train,0.0094041292074372,0.0034355146805609,LOW,grade2,34.9,0.0,0.014357,2025-10-28
S08573,18,6,train,0.0057722370496319,0.0029170060705124,LOW,grade1,36.6,0.0,0.013838,2025-10-28
S08574,46,6,val,0.0047041674948651,0.0029064627818712,LOW,grade1,23.7,0.0,0.013828,2025-11-24
S08575,18,11,train,0.0057824316463059,0.0029066649257424,LOW,grade1,33.8,0.0,0.013828,2025-10-28
S08576,74,16,test,0.0127744986704427,0.0029562685606509,LOW,grade1,23.3,0.0,0.013877,2025-12-09
S08577,18,11,train,0.0102076444371418,0.0031580752531713,LOW,grade2,23.2,0.0,0.014079,2025-10-28
S08578,53,8,val,0.0139838496384457,0.0036013008215617,MED,grade3,33.9,0.0,0.014523,2025-11-27
