ufs_serial,run_id,wafer_no,split,health,reg_pred,risk
S05880,20,9,train,0.0,0.0008358399046578664,MED
S05883,10,14,train,0.0,0.0024704445788576337,MED
S05884,2,15,train,0.0,0.0025404921074642615,MED
S05886,2,15,train,0.0,0.0036806762581038485,MED
S05887,10,1,train,0.0,0.002677336653339196,MED
S05890,2,11,train,0.0,0.0027634887773549726,MED
S05891,10,7,train,0.0,0.0026955431672683033,MED
S05892,2,3,train,0.0,0.0036735173083349633,MED
S05894,3,16,train,0.0,0.0028746586129271222,MED
S05899,15,11,train,0.0,0.00031015946115993024,MED
S05902,15,16,train,0.0,0.000620785788071188,MED
S05904,15,15,train,0.0,0.0006078602184047182,MED
S05909,15,17,train,0.0,0.00041356826449567087,MED
S05910,15,9,train,0.0,0.0007093453635040003,MED
S05911,15,9,train,0.0,0.0008390239598456747,MED
S05912,15,9,train,0.0,0.0009824596512841251,MED
S05913,11,21,train,0.0,0.003182465264466651,MED
S05914,11,3,train,0.0,0.001917347115733675,MED
S05915,11,4,train,0.0,0.0012727084078256428,MED
S05917,28,8,train,0.0,0.0020598570601757533,MED
S05918,28,3,train,0.0,0.001614356037538843,MED
S05919,27,1,train,0.0,0.0008546472999255851,MED
S05920,23,20,train,0.0,0.0009785811547167545,MED
S05925,20,14,train,0.0,0.0013714034968671431,MED
S05927,3,15,train,0.0,0.0031840925613505783,MED
S05933,1,17,train,0.0,0.0005968844856806398,MED
S05934,1,20,train,0.0,0.0012360208607457,MED
S05935,17,15,train,0.0,0.004393361074804416,HIGH
S05936,1,18,train,0.0,0.0010301422805392515,MED
S05937,16,4,train,0.0,0.0021286847662938726,MED
S05938,16,4,train,0.0,0.001175997014712217,MED
S05939,16,4,train,0.0,0.0010911039034888705,MED
S05942,28,14,train,0.0,0.0013739108262248868,MED
S05943,24,1,train,0.0,0.0038535397467185633,MED
S05944,5,11,train,0.0,0.0036445131074528134,MED
S05946,14,2,train,0.0,0.0033386087000694072,MED
S05947,15,24,train,0.0,0.002977047613531523,MED
S05949,23,19,train,0.0,0.0016909527049009786,MED
S05950,23,22,train,0.0,0.0013031882824933107,MED
S05951,23,18,train,0.0,0.0012347628278390808,MED
S05952,23,19,train,0.0,0.001266014640686624,MED
S05953,23,19,train,0.0,0.000863932080889431,MED
S05958,27,3,train,0.0,0.0014278266973409613,MED
S05961,21,16,train,0.0,0.0018063828547480384,MED
S05963,28,16,train,0.0,0.0018797984328223784,MED
S05964,28,23,train,0.0,0.0025651677674275574,MED
S05966,28,10,train,0.0,0.0021692704448283183,MED
S05967,28,10,train,0.0,0.0017756526237926063,MED
S05969,28,8,train,0.0,0.0014696493061307709,MED
S05970,28,6,train,0.0,0.0020775191656501476,MED
S05971,28,3,train,0.0,0.002178699906197181,MED
S05974,1,11,train,0.0,0.0004795330770997613,MED
S05979,1,10,train,0.0,0.00048725678765847,MED
S05980,1,11,train,0.0,0.001060311447216541,MED
S05981,1,13,train,0.0,0.0012942901573916193,MED
S05982,1,14,train,0.0,0.0004044274981014739,MED
S05983,1,6,train,0.0,0.0003899999062257802,MED
S05986,1,5,train,0.0,0.00038342979952708664,MED
S05988,1,7,train,0.0,0.0016040543395635582,MED
S05989,1,5,train,0.0,0.0008351442478498144,MED
S05990,1,7,train,0.0,0.0016839342242144593,MED
S05991,1,2,train,0.0,0.000754566013975877,MED
S05993,1,2,train,0.0,0.0006701898734531028,MED
S05994,1,23,train,0.0,0.000852672329187435,MED
S05996,2,14,train,0.0,0.0019525849278218019,MED
S05997,3,23,train,0.0,0.0020671829922397017,MED
S05998,20,14,train,0.0,0.0018695777419529894,MED
S06000,20,14,train,0.0,0.00286244153760289,MED
S06001,23,6,train,0.0,0.0022123514556449974,MED
S06002,23,5,train,0.0,0.00245956039220176,MED
S06005,4,21,train,0.0,0.004260677928137219,HIGH
S06006,4,14,train,0.0,0.004006998385750726,HIGH
S06011,2,4,train,0.0,0.003670500853487749,MED
S06013,2,14,train,0.0,0.002712382412341555,MED
S06014,14,22,train,0.0,0.0008596138121985664,MED
S06016,14,24,train,0.0,0.001113458598411603,MED
S06017,14,22,train,0.0,0.0013635601220233257,MED
S06020,15,20,train,0.0,0.00153372988163196,MED
S06021,14,19,train,0.0,0.0014993150379189535,MED
S06022,14,25,train,0.0,0.0024645535615623122,MED
S06025,15,4,train,0.0,0.0007656829974207513,MED
S06027,15,2,train,0.0,0.0002552864185031784,MED
S06029,15,8,train,0.0,0.0008301414993417985,MED
S06030,15,23,train,0.0,0.000399131998436028,MED
S06033,15,3,train,0.0,0.0007943684050193273,MED
S06035,24,7,train,0.0,0.004423464870890069,HIGH
S06036,24,13,train,0.0,0.0036183437020382804,MED
S06038,24,17,train,0.0,0.0022761739838809483,MED
S06039,10,25,train,0.0,0.0034771903166954045,MED
S06040,9,2,train,0.0,0.0038551897529384995,MED
S06041,10,4,train,0.0,0.0024502409678647773,MED
S06042,10,8,train,0.0,0.002989189354753382,MED
S06044,17,8,train,0.0,0.0030086930624513585,MED
S06045,26,17,train,0.0,0.0016056386003417138,MED
S06046,26,16,train,0.0,0.0012177576719542534,MED
S06047,1,17,train,0.0,0.0006870512740712164,MED
S06048,26,9,train,0.0,0.001495496848716987,MED
S06049,26,11,train,0.0,0.001662245521530826,MED
S06051,1,17,train,0.0,0.0014625065196511812,MED
S06052,26,9,train,0.0,0.0017157875749165446,MED
S06055,12,14,train,0.0,0.0027871999955012745,MED
S06056,12,10,train,0.0,0.003464954612559319,MED
S06059,14,7,train,0.0,0.003686875495606737,MED
S06061,16,11,train,0.0,0.002798709922262241,MED
S06062,14,5,train,0.0,0.003610734581447779,MED
S06065,14,4,train,0.0,0.0027214873302167887,MED
S06066,14,4,train,0.0,0.003955622178010275,HIGH
S06069,14,2,train,0.0,0.003038919987035756,MED
S06071,7,11,train,0.0,0.003419969149475131,MED
S06075,10,6,train,0.0,0.0018253031455669588,MED
S06076,10,23,train,0.0,0.0017244968968084114,MED
S06077,10,19,train,0.0,0.0028812163085822386,MED
S06079,17,25,train,0.0,0.0016993371975248717,MED
S06080,9,9,train,0.0,0.003277772547557894,MED
S06082,10,24,train,0.0,0.0023173728054695364,MED
S06083,9,9,train,0.0,0.0023561902041759927,MED
S06084,10,24,train,0.0,0.0011756625999442996,MED
S06085,2,21,train,0.0,0.003131878678468836,MED
S06086,2,19,train,0.0,0.002226802399876144,MED
S06087,10,3,train,0.0,0.0027174153881587893,MED
S06091,9,15,train,0.0,0.002634906152398089,MED
S06095,13,20,train,0.0,0.002021777456541676,MED
S06096,12,22,train,0.0,0.0029492601966563396,MED
S06097,13,21,train,0.0,0.003151789787197721,MED
S06098,8,6,train,0.0,0.0042475346507499945,HIGH
S06100,8,17,train,0.0,0.0047444512973234265,HIGH
S06102,3,11,train,0.0075933276497963,0.0029877419274699723,MED
S06103,3,9,train,0.0,0.0020604735237413534,MED
S06104,3,24,train,0.0030384730602987,0.0027150509861732022,MED
S06105,3,24,train,0.0,0.00290026867428091,MED
S06108,3,14,train,0.0,0.00291005459998183,MED
S06109,3,17,train,0.0060498718814858,0.002650659689003517,MED
S06111,3,2,train,0.004533637400228,0.0029281993824789554,MED
S06113,3,2,train,0.0,0.003765960102254504,MED
S06114,3,2,train,0.0015154148486262,0.004152933133870047,HIGH
S06115,3,2,train,0.0105845700759995,0.004300775084866665,HIGH
S06116,3,15,train,0.0045407617881647,0.0034032479958467435,MED
S06118,3,10,train,0.0015491118321598,0.002783659349655252,MED
S06119,3,23,train,0.0091795648479923,0.0022157146947545097,MED
S06120,3,21,train,0.0077858194692483,0.003588390842633178,MED
S06122,3,15,train,0.0092705719961574,0.0032196821897038136,MED
S06124,11,3,train,0.0,0.0013610233919913756,MED
S06125,11,5,train,0.0,0.0019268396138830228,MED
S06128,11,15,train,0.0,0.0034106698425487108,MED
S06130,16,8,train,0.0090497737556561,0.0015424116443638663,MED
S06132,28,16,train,0.0135679900992801,0.0022770952528811082,MED
S06134,28,12,train,0.0,0.0012113190056432103,MED
S06135,28,8,train,0.0046536016254833,0.0012530576148091983,MED
S06137,23,7,train,0.0,0.0031746915719564023,MED
S06138,23,20,train,0.0,0.0010074126956317723,MED
S06139,2,15,train,0.0015205751873948,0.00314912818492379,MED
S06141,4,21,train,0.0075673832080223,0.0030447819530029004,MED
S06142,19,24,train,0.0015246193819923,0.003123073805220891,MED
S06143,20,11,train,0.0,0.0015022098619388634,MED
S06144,5,8,train,0.003054467235154,0.0025931252745229278,MED
S06148,18,11,train,0.0,0.00189493720308091,MED
S06149,1,25,train,0.0045638619271067,0.0028024354377491068,MED
S06150,1,24,train,0.0074638072926052,0.0022635593035381326,MED
S06151,1,23,train,0.0015301959697655,0.003645945413040011,MED
S06155,1,10,train,0.0046119297724657,0.0027051552685082663,MED
S06156,1,10,train,0.0108109283911946,0.0021877613824623186,MED
S06158,1,12,train,0.0,0.0009513563993472217,MED
S06159,1,7,train,0.0044989182681427,0.001237239129338239,MED
S06160,1,1,train,0.0,0.000600213753864801,MED
S06163,23,14,train,0.0,0.0025176670726819715,MED
S06164,23,3,train,0.0107952288749875,0.0034025874344078785,MED
S06165,23,1,train,0.0045999352121801,0.0016054413991976883,MED
S06167,23,1,train,0.0077404202565396,0.002500676917037787,MED
S06168,23,7,train,0.0077303071591665,0.00269409670536298,MED
S06170,23,6,train,0.0061551798872995,0.002121684292113321,MED
S06172,23,9,train,0.013910788091395,0.0023054157979042066,MED
S06173,23,9,train,0.003107201580484,0.001496185365684405,MED
S06174,23,9,train,0.0,0.0034773605168557774,MED
S06176,23,9,train,0.0106560565545927,0.002382493412479479,MED
S06177,3,3,train,0.0,0.0029714642411576013,MED
S06178,3,6,train,0.0076934746332054,0.0032718678270385075,MED
S06179,22,14,train,0.0076954044345348,0.0022256867545497757,MED
S06180,22,9,train,0.0059695397328721,0.002044003374873953,MED
S06182,22,11,train,0.0030709152810474,0.0026685569668849067,MED
S06185,2,10,train,0.0062204115859859,0.002297550161971288,MED
S06187,2,7,train,0.0,0.0020246151900930828,MED
S06188,2,10,train,0.0078053346399809,0.0028080195861561524,MED
S06193,9,15,train,0.0031228106552561,0.0033243038365814155,MED
S06194,2,15,train,0.0045328931167516,0.0034471701730181895,MED
S06196,9,14,train,0.0077209400594061,0.003607236574202766,MED
S06199,10,14,train,0.0151815060542746,0.0026461567671223975,MED
S06200,2,9,train,0.0106968478274237,0.0022618764734123067,MED
S06201,2,7,train,0.0106604646602072,0.001823483059582528,MED
S06204,11,19,train,0.0120381976613923,0.0032937451357084664,MED
S06205,11,4,train,0.0124424583243363,0.0013777649149725834,MED
S06206,11,6,train,0.0061031393713889,0.0020132419065328833,MED
S06207,11,3,train,0.0015595239215907,0.0009852670496106333,MED
S06209,4,20,train,0.0029856305267204,0.0041149103776302156,HIGH
S06210,4,20,train,0.0,0.003932275606215421,MED
S06213,4,19,train,0.0075413408109445,0.0029609794841234083,MED
S06214,4,19,train,0.006193030659863,0.004413041881394121,HIGH
S06216,5,7,train,0.0015199752889329,0.00369700870351333,MED
S06218,4,5,train,0.0015324890767755,0.0027701165147138644,MED
S06219,4,21,train,0.0,0.002848004953603003,MED
S06221,4,14,train,0.0059882043218689,0.004359970595314949,HIGH
S06224,4,5,train,0.0093518614343911,0.003267528527204076,MED
S06225,4,19,train,0.0061212361941183,0.004107502560097895,HIGH
S06227,6,19,train,0.0134988320929979,0.0028392351917821772,MED
S06228,4,21,train,0.0076267467091431,0.0030156744053215882,MED
S06229,4,12,train,0.0015494740517655,0.004529273652341551,HIGH
S06230,5,8,train,0.0150910625686992,0.003430680267157774,MED
S06231,5,9,train,0.0030249083245842,0.004049250878518204,HIGH
S06234,5,25,train,0.0090859232175502,0.003273546163987009,MED
S06236,6,21,train,0.0109013768511032,0.0035983580302124977,MED
S06237,4,14,train,0.0045106776907508,0.004319744730085973,HIGH
S06238,5,9,train,0.0030865060068871,0.0037876022135919585,MED
S06239,5,7,train,0.0046717112374864,0.0030887482346191784,MED
S06240,5,7,train,0.0075093451307109,0.003739790762661884,MED
S06245,25,13,train,0.0031219573479066,0.003940231700717695,HIGH
S06247,25,12,train,0.0124220497631812,0.004700613129542588,HIGH
S06248,25,14,train,0.0090325042936199,0.00514115403995495,HIGH
S06249,25,14,train,0.0015583943207971,0.004304658544651816,HIGH
S06252,25,6,train,0.0015009437523593,0.0031472368790912983,MED
S06253,25,7,train,0.0,0.004856146446994546,HIGH
S06254,25,7,train,0.0015470576333442,0.004664214882247583,HIGH
S06256,25,6,train,0.0105498091088004,0.0038787946052469863,MED
S06257,25,5,train,0.0136087329548566,0.004267658136930584,HIGH
S06258,25,5,train,0.0077852340582843,0.004165767394856568,HIGH
S06259,25,7,train,0.0061573532053545,0.0038988133315778794,MED
S06260,19,25,train,0.0015125784440832,0.0026421480958909284,MED
S06261,9,11,train,0.0062120729199867,0.0030211858040706118,MED
S06263,9,11,train,0.0061002178649237,0.003982282876101458,HIGH
S06265,2,22,train,0.0154969146484819,0.003875849441289752,MED
S06267,10,18,train,0.0046075259347159,0.003037051608169919,MED
S06269,10,18,train,0.0,0.0031976343715894597,MED
S06270,2,5,train,0.0135600927652221,0.0022891280920095238,MED
S06271,2,3,train,0.0029995775242923,0.00354351824795085,MED
S06273,2,5,train,0.0029931284515829,0.003327541273568502,MED
S06276,2,1,train,0.0045509069765312,0.0036688148913934034,MED
S06278,10,20,train,0.0045668394163266,0.0024013311167630424,MED
S06279,21,8,train,0.0061675539505851,0.003813046168893166,MED
S06280,10,20,train,0.0061573532053545,0.0019369108719246107,MED
S06281,2,1,train,0.0046598846748863,0.0027237121005359542,MED
S06282,2,17,train,0.0074938556415011,0.002529707753577135,MED
S06283,10,11,train,0.0030170307439682,0.002411218535155856,MED
S06288,18,6,train,0.0121239842046684,0.0031516493648806746,MED
S06292,18,3,train,0.0,0.002848558069514138,MED
S06295,18,24,train,0.0045190445448676,0.0026160524756288525,MED
S06296,18,19,train,0.0030862760074641,0.0015514192351484954,MED
S06300,13,4,train,0.0089958821666138,0.003169235271937477,MED
S06301,13,5,train,0.0059951387506709,0.002798374245762229,MED
S06305,13,4,train,0.0060879444612873,0.0035580647781672426,MED
S06307,13,5,train,0.0,0.0032022551801065176,MED
S06311,13,8,train,0.0060516398482828,0.0031788649469561277,MED
S06312,13,10,train,0.0061680706163416,0.0036264518347601626,MED
S06317,12,14,train,0.0015570321776207,0.0026273017737091222,MED
S06318,13,5,train,0.0124662164280652,0.0037366417218069573,MED
S06320,12,10,train,0.0090108874001686,0.003535418687721956,MED
S06321,12,12,train,0.0030701754385964,0.0030625532160065768,MED
S06324,16,11,train,0.0015286992522599,0.002621678524530708,MED
S06327,12,17,train,0.0119691619479389,0.0025416583607240743,MED
S06328,14,17,train,0.0046329526916802,0.0031915780330616056,MED
S06330,14,12,train,0.006117393645665,0.0023855367337725446,MED
S06331,14,13,train,0.0105595114518645,0.003386259127277459,MED
S06334,16,14,train,0.0060393958173842,0.0021571706866763884,MED
S06338,16,13,train,0.0060169127305524,0.0034554369039854808,MED
S06339,16,15,train,0.0,0.003212831981427949,MED
S06340,16,14,train,0.0077685139161125,0.0025529431307588822,MED
S06341,16,18,train,0.0045881723011022,0.0033114646880431898,MED
S06342,16,14,train,0.0105811898744187,0.0038935384774838274,MED
S06343,16,14,train,0.0031062694141838,0.0029363838577128984,MED
S06344,16,11,train,0.0014996394227142,0.0019716194377277004,MED
S06345,14,10,train,0.0060804032396192,0.0039088131026715125,MED
S06346,16,19,train,0.0045229103153296,0.003395476387502227,MED
S06347,16,18,train,0.0139754609277606,0.0032418261982080803,MED
S06348,16,11,train,0.0014962668593448,0.0029829944080133203,MED
S06349,14,7,train,0.005988745496391,0.003614530317248944,MED
S06352,14,12,train,0.010530935948662,0.0026922417413295778,MED
S06353,16,18,train,0.0062008540210417,0.0031835395873548015,MED
S06354,16,11,train,0.0045969994635292,0.002906074078704128,MED
S06355,16,18,train,0.0,0.003693971334362304,MED
S06360,16,11,train,0.0045436676631652,0.0027690855580698626,MED
S06364,14,4,train,0.0,0.002480707714405654,MED
S06365,14,6,train,0.0199685374228502,0.002798372142987842,MED
S06367,14,5,train,0.0060987581603102,0.003760265916241336,MED
S06369,14,1,train,0.0045628982207451,0.0035237326846656054,MED
S06370,14,2,train,0.0030757329620174,0.004063433881427556,HIGH
S06371,14,2,train,0.0093428077299045,0.004062982977559086,HIGH
S06372,19,19,train,0.0515195778165198,0.002766832253660719,MED
S06373,26,3,train,0.0092273701994931,0.002878067874248564,MED
S06375,19,19,train,0.0045319837687502,0.0027877215910910524,MED
S06376,26,3,train,0.0092972790960874,0.0023887245335960433,MED
S06378,21,16,train,0.0015335814217564,0.002430304971557108,MED
S06379,21,1,train,0.007685479855383,0.004883991066061406,HIGH
S06380,21,1,train,0.0015402542504199,0.0037059185988164473,MED
S06381,20,5,train,0.0015329995897606,0.001404737703812533,MED
S06383,26,25,train,0.0031087758804028,0.0026005864900350666,MED
S06384,16,10,train,0.0046704819899824,0.0017189687160930284,MED
S06385,28,23,train,0.0015230215276181,0.0026758625997261956,MED
S06386,28,14,train,0.0015596560597502,0.0018676982776268856,MED
S06387,28,23,train,0.0,0.002618987251389675,MED
S06388,28,23,train,0.0045494905852091,0.002393565310824229,MED
S06389,16,1,train,0.0046203331845902,0.0013955248162598544,MED
S06390,28,24,train,0.0140318846580963,0.0025832336302223477,MED
S06391,28,18,train,0.0030705168600412,0.0026120936754697476,MED
S06393,28,25,train,0.0075497952288939,0.002033994592476695,MED
S06394,28,20,train,0.0015250544662309,0.002552048420099201,MED
S06395,28,19,train,0.0,0.0021673881697377023,MED
S06397,28,18,train,0.0,0.003989639039849156,HIGH
S06399,28,20,train,0.0030144231352426,0.0018863766606140582,MED
S06400,28,20,train,0.0031000789054288,0.0024325355178070225,MED
S06401,28,15,train,0.0060474978021543,0.0019329127234937753,MED
S06402,28,16,train,0.0077499072194206,0.002228571096186693,MED
S06403,28,16,train,0.0059771856715915,0.002863236748962238,MED
S06404,28,18,train,0.0077672755460535,0.004399947752657426,HIGH
S06405,28,15,train,0.0015556139823717,0.0018341265889134121,MED
S06406,28,19,train,0.001555833122028,0.002969352877132931,MED
S06407,28,10,train,0.0,0.0007989936967584681,MED
S06408,28,19,train,0.0,0.0030984755359843514,MED
S06410,16,6,train,0.0,0.00191022452146054,MED
S06411,16,6,train,0.0015452826903464,0.0012726839799100612,MED
S06415,10,20,train,0.0,0.0018775980535293687,MED
S06416,18,16,train,0.0,0.002952304384655894,MED
S06417,19,24,train,0.0,0.003534475254213191,MED
S06419,2,16,train,0.0,0.002716225601342903,MED
S06420,2,11,train,0.0,0.00279895898321222,MED
S06422,2,7,train,0.0,0.002968484002479342,MED
S06425,26,8,train,0.0045060155761262,0.0022595894395476255,MED
S06428,6,13,train,0.006075497530683,0.002981588051480192,MED
S06430,6,13,train,0.003109884677717,0.0033733569598324562,MED
S06431,6,17,train,0.0091889843121666,0.0032691371561186194,MED
S06432,7,16,train,0.0061967370501287,0.0034299040297026745,MED
S06433,7,16,train,0.0015509391451423,0.0030106870058824943,MED
S06434,7,24,train,0.001555234286501,0.003356749259782892,MED
S06435,7,16,train,0.009144097733294,0.003607395278813588,MED
S06436,7,22,train,0.034677223637908,0.0032166539584249114,MED
S06438,7,11,train,0.0105655724511581,0.002809206741642977,MED
S06440,7,11,train,0.0,0.002180558006517282,MED
S06441,6,18,train,0.0046086795252225,0.004184972802553211,HIGH
S06447,6,11,train,0.0046353292296213,0.004175194782199285,HIGH
S06449,4,18,train,0.0030716554801547,0.0037289537673388202,MED
S06450,6,6,train,0.0015473899858648,0.003536081146516094,MED
S06451,4,17,train,0.0,0.00330646398754076,MED
S06453,6,10,train,0.001502986315869,0.00378675486483953,MED
S06455,6,10,train,0.0061626212839827,0.0036159752068574635,MED
S06456,5,14,train,0.0045050353060614,0.004149365166699699,HIGH
S06457,5,14,train,0.0061795168289256,0.004165935836362369,HIGH
S06458,4,10,train,0.0030929310655987,0.0038871169960665156,MED
